1334	56	-727.51
1412	56	-227.3
2516	56	-357.14
2517	56	-370.37
2856	56	-114.94
844	57	370.37
1024	57	-370.37
39	58	1
845	58	108.32
1215	58	-20.576
1511	58	-33.898
1603	58	-36.9
2024	58	36.9
2025	58	20.576
2026	58	16.949
40	59	1
2735	59	1666.7
41	60	1
846	60	339.98
872	60	-58.14
1720	60	-72.993
2479	60	27.027
2480	60	72.993
847	61	1976.4
944	61	-200
975	61	-714.29
1090	61	-625
1790	61	-80
1861	61	-714.29
1862	61	-625
1864	61	-200
848	62	3333.3
894	62	-3333.3
849	63	242.43
944	63	-121.95
1095	63	-120.48
1863	63	-121.95
897	64	-1428.6
2200	64	-1428.6
42	65	1
1416	65	-63.694
2791	65	-108.7
2903	65	63.694
1037	66	-45.662
1442	66	-40.816
1571	66	-76.719
1987	66	40.816
1988	66	45.662
1989	66	96.154
2950	66	108.7
2974	66	-38.842
2975	66	-37.878
43	67	1
850	68	352.44
936	68	-89.286
2883	68	-263.16
44	69	1
851	69	594.99
1355	69	-555.56
1579	69	-39.43
2573	69	-555.56
852	70	122.82
1033	70	-60.606
1668	70	-40.984
1995	70	60.606
1996	70	21.231
1305	71	-196.08
1352	71	-285.71
2268	71	-196.08
2513	71	285.71
45	72	1
853	72	232.24
1470	72	-107.53
2589	72	107.53
2590	72	76.336
3024	72	-24.536
3025	72	-23.846
46	73	1
854	73	148.65
915	73	-81.301
2858	73	-43.478
857	74	-54.348
1289	74	-22.676
1237	75	-68.493
1580	75	-99.01
2523	75	99.01
2524	75	68.493
1466	76	-60.531
2058	76	-31.546
855	77	645.79
872	77	-52.083
942	77	-58.14
1368	77	-493.9
1918	77	58.14
1919	77	250
1920	77	243.9
1921	77	41.667
1922	77	52.083
47	78	1
856	78	531.66
1005	78	-161.29
2474	78	-161.29
2948	78	-370.37
48	79	1
857	79	118.86
1196	79	-64.516
2508	79	-64.516
858	80	1428.6
1844	80	1428.6
859	81	1139.3
984	81	-175.45
1126	81	-482.56
1450	81	-14.837
1736	81	-104.17
1876	81	-86.957
2038	81	-144.93
2302	81	-232.56
2303	81	-250
2585	81	14.837
2586	81	104.17
49	82	1
1054	82	-112.36
1766	82	-112.36
50	83	1
1207	83	-33.113
1673	83	-82.144
1972	83	33.113
1973	83	40.65
51	84	1
860	84	2000
52	85	1
1023	85	-153.85
1939	85	-113.64
2529	85	37.594
2530	85	26.882
2531	85	27.397
2532	85	400
2533	85	153.85
861	86	909.09
1278	86	-909.09
53	87	1
862	87	250
863	88	816.56
866	88	-232.56
878	88	-40.925
1026	88	-57.803
2526	88	-57.803
3116	88	-40.925
54	89	1
1400	89	-26.738
1619	89	-35.842
2280	89	-35.842
2492	89	26.738
55	90	1
864	90	3401.7
1123	90	-3333.3
1515	90	-22.321
1659	90	-46.083
2798	90	46.083
56	91	1
865	91	191.58
984	91	-80.77
1357	91	-110.81
1874	91	55.866
1875	91	54.945
2965	91	40.156
2966	91	40.614
863	92	-232.56
866	92	232.56
57	93	1
863	93	-175.44
58	94	1
867	94	909.09
1674	94	-909.09
2292	94	909.09
59	95	1
868	95	78.071
1027	95	-15.06
1270	95	-43.668
1737	95	-19.342
2561	95	-19.342
2643	95	-15.06
2953	95	43.668
60	96	1
883	96	-666.67
1110	96	-1428.6
1654	96	-833.33
2116	96	833.33
2117	96	1428.6
869	97	543.49
895	97	-245.41
1103	97	-35.971
1203	97	-35.337
1222	97	-163.88
1655	97	-62.893
2305	97	123.46
2306	97	121.95
2307	97	86.957
2308	97	76.923
2309	97	62.893
2310	97	35.971
2998	97	35.337
61	98	1
870	98	666.67
977	98	-666.67
871	99	80.303
1035	99	-38.462
1346	99	-41.841
846	100	-58.14
855	100	-52.083
872	100	234.07
1922	100	-52.083
2637	100	-62.5
2638	100	-61.35
62	101	1
1475	101	-33.223
1578	101	-45.045
2869	101	-33.223
63	102	1
873	102	485.48
1002	102	-140.85
1125	102	-32.258
1493	102	-277.78
1545	102	-34.602
2209	102	140.85
2210	102	32.258
64	103	1
874	103	197.36
1404	103	-53.476
1698	103	-64.516
1935	103	-53.476
2870	103	-64.516
2894	103	-79.365
65	104	1
875	104	1250
1197	104	-1250
66	105	1
832	105	-714.29
2338	105	-714.29
876	106	32.733
1416	106	-16.367
1515	106	-16.367
2476	106	16.367
2477	106	16.367
1025	107	-360.39
1578	107	-50.505
1623	107	-82.339
2352	107	181.82
2353	107	50.505
2354	107	51.813
3006	107	-41.725
67	108	1
877	108	371
1023	108	-90.333
1050	108	-10.834
1140	108	-37.037
1152	108	-70.922
1651	108	-33.67
2414	108	-10.834
2935	108	37.037
2936	108	33.67
2937	108	128.21
3105	108	-44.88
68	109	1
863	109	-40.925
878	109	2359.2
880	109	-322.58
1013	109	-588.24
1121	109	-666.67
1202	109	-588.24
1295	109	-69.444
1530	109	-37.002
1831	109	-322.58
2154	109	-46.083
3115	109	37.002
3116	109	40.925
69	110	1
879	110	294.12
1581	110	-294.12
1892	110	294.12
70	111	1
2802	111	-3333.3
878	112	-322.58
880	112	841.72
1224	112	-476.19
1284	112	-42.951
1830	112	476.19
1831	112	322.58
2960	112	19.544
2961	112	23.407
71	113	1
881	113	236.89
1278	113	-114.94
2756	113	-121.95
2877	113	114.94
882	114	666.67
883	115	1666.7
1468	115	-1000
2619	115	-1000
72	116	1
884	116	1039.8
1098	116	-84.034
1584	116	-105.26
1589	116	-416.67
1838	116	-384.62
1839	116	-416.67
2849	116	49.261
2850	116	84.034
1153	117	-67.568
1286	117	-3333.3
1425	117	-52.632
1497	117	-34.722
1962	117	-52.632
2018	117	-3333.3
2687	117	-34.722
2907	117	67.568
885	118	465.52
1444	118	-25.909
1865	118	217.39
1866	118	222.22
2964	118	25.909
73	119	1
897	119	-140.85
2504	119	-69.93
2921	119	-18.797
74	120	1
886	120	714.29
1471	120	-714.29
887	121	2500
75	122	1
888	122	149.77
1408	122	-125
1637	122	-24.774
2721	122	-125
3075	122	24.774
76	123	1
889	123	2500
1731	123	-2500
2415	123	2500
1460	124	-526.32
2051	124	526.32
77	125	1
890	125	5000
78	126	1
891	126	1111.1
2071	126	-1111.1
892	127	322.49
1233	127	-15.015
1687	127	-178.07
2623	127	25.063
2624	127	15.015
3027	127	-22.527
3028	127	-23.142
1361	128	-156.25
2691	128	156.25
1433	129	-384.62
2803	129	-384.62
79	130	1
893	130	519.62
1210	130	-149.25
2493	130	-149.25
848	131	-3333.3
894	131	14451
1142	131	-138.89
1374	131	-5000
1615	131	-3333.3
1673	131	-46.511
2173	131	-5000
2174	131	-3333.3
2356	131	-73.529
2357	131	-65.359
3094	131	23.37
3095	131	23.142
80	132	1
869	132	-245.41
895	132	829.5
1461	132	-246.95
2166	132	-106.38
2167	132	-103.09
2305	132	-123.46
2306	132	-121.95
2447	132	59.172
2448	132	68.493
81	133	1
896	133	196.08
1166	133	-196.08
2070	133	196.08
82	134	1
970	134	-2000
83	135	1
897	135	5216.7
1007	135	-1000
1183	135	-1250
1209	135	-48.077
1250	135	-833.33
1390	135	-131.74
1392	135	-83.948
1399	135	-10.471
1483	135	-33.223
1541	135	-153.85
1708	135	-43.86
2146	135	-43.86
2200	135	1428.6
2201	135	47.847
2202	135	33.223
2991	135	-38.249
2992	135	-27.153
84	136	1
898	136	370.37
2927	136	370.37
85	137	1
1675	137	-102.04
1979	137	102.04
899	138	83.354
1170	138	-27.174
2077	139	-13.021
900	140	1501.3
1049	140	-133.33
1060	140	-60.606
1103	140	-232.56
1144	140	-1000
1537	140	-35.965
2082	140	-133.33
2673	140	232.56
3041	140	35.965
3042	140	38.842
2260	141	-833.33
834	142	-449.49
1338	142	-255.22
1570	142	-17.668
1636	142	-62.5
1880	142	62.5
1881	142	17.668
1882	142	222.22
1883	142	142.86
86	143	1
901	143	76.336
1622	143	-76.336
2607	143	-76.336
87	144	1
902	144	440.48
1667	144	-384.62
1731	144	-55.866
2469	144	-55.866
903	145	5000
1174	145	-5000
2017	145	5000
88	146	1
904	146	3419.1
1117	146	-3333.3
1134	146	-28.653
1734	146	-57.143
2005	146	-57.143
2124	146	-3333.3
2337	146	-28.653
832	147	-666.67
905	147	666.67
89	148	1
906	148	3333.3
2350	148	3333.3
90	149	1
907	149	261.29
945	149	-73.968
1142	149	-47.619
1461	149	-96.675
1560	149	-21.664
1926	149	-36.232
1927	149	-37.736
1999	149	-21.368
2639	149	49.505
3032	149	21.664
91	150	1
908	150	2000
1651	150	-2000
2616	150	2000
92	151	1
909	151	145.57
916	151	-26.525
2688	151	119.05
93	152	1
910	152	2500
1461	152	-2500
2298	152	2500
911	153	555.56
2078	153	555.56
912	154	222.22
1086	154	-222.22
2442	154	-222.22
94	155	1
913	155	34.722
942	155	-34.722
95	156	1
914	156	3611.1
1451	156	-39.683
1774	156	-1666.7
1775	156	-1666.7
2777	156	-39.683
2787	156	-238.1
2593	157	2500
96	158	1
854	158	-81.301
915	158	81.301
97	159	1
909	159	-26.525
916	159	127.36
1663	159	-41.667
2180	159	-59.172
98	160	1
917	160	153.85
1021	160	-153.85
2145	160	-153.85
918	161	2000
1052	161	-2000
2650	161	2000
926	162	-78.125
1618	162	-294.12
1779	162	78.125
99	163	1
919	163	739.25
2698	163	-250
2753	163	-322.58
100	164	1
920	164	1666.7
1491	164	-1666.7
2625	164	-1666.7
101	165	1
921	165	3152.8
931	165	-2500
936	165	-88.496
1167	165	-36.706
1616	165	-113.64
2036	165	-250
2878	165	113.64
2879	165	2500
3073	165	-36.706
102	166	1
922	166	118.43
925	166	-25.84
1708	166	-92.593
2149	166	-92.593
103	167	1
840	167	-113.64
923	167	530.3
1192	167	-416.67
2083	167	-113.64
104	168	1
924	168	217.39
105	169	1
922	169	-25.84
925	169	399.95
1085	169	-326.26
2610	169	-172.41
2611	169	-153.85
926	170	252.82
1402	170	-84.746
1779	170	-78.125
2713	170	84.746
106	171	1
927	171	32.719
962	171	-14.925
1675	171	-17.794
1840	171	14.925
107	172	1
1222	172	-158.73
2806	172	-138.89
108	173	1
928	173	272.01
943	173	-129.87
1572	173	-78.847
2217	173	63.291
109	174	1
929	174	112.36
1263	174	-112.36
110	175	1
930	175	2500
1346	175	-2500
2904	175	2500
921	176	-2500
931	176	5166.7
2817	176	-166.67
2879	176	-2500
2880	176	-2500
1598	177	-51.546
1628	177	-163.93
932	178	208.33
1719	178	-208.33
2394	178	208.33
111	179	1
824	179	-77.519
933	179	77.519
2372	179	77.519
112	180	1
934	180	140.85
113	181	1
935	181	2500
1461	181	-2500
850	182	-89.286
921	182	-88.496
936	182	1864.5
956	182	-79.306
1118	182	-128.21
1147	182	-56.18
1213	182	-370.37
1616	182	-384.62
2040	182	-56.18
2475	182	-454.55
2765	182	58.824
2766	182	89.286
2767	182	370.37
2768	182	384.62
3057	182	-37.744
3058	182	-41.562
2182	183	49.751
114	184	1
937	184	243.9
1093	184	-243.9
115	185	1
1375	185	-39.683
1509	185	-714.29
2185	185	-714.29
2245	185	-39.683
116	186	1
938	186	579.36
1458	186	-163.93
2205	186	27.397
2206	186	26.525
2207	186	28.169
2208	186	163.93
117	187	1
939	187	81.798
1443	187	-39.063
1515	187	-42.735
2612	187	42.735
940	188	209.77
1048	188	-89.286
2570	188	-89.286
2823	188	-120.48
118	189	1
2504	189	69.93
941	190	169.49
1598	190	-169.49
2063	190	169.49
119	191	1
855	191	-58.14
913	191	-34.722
942	191	92.862
1918	191	-58.14
928	192	-129.87
943	192	156.75
1155	192	-26.882
2456	192	26.882
847	193	-200
849	193	-121.95
944	193	321.95
1863	193	121.95
1864	193	200
120	194	1
907	194	-73.968
945	194	478.35
1029	194	-65.359
1045	194	-108.7
1257	194	-58.824
1413	194	-73.15
1593	194	-64.103
1924	194	34.247
1925	194	64.103
1926	194	36.232
1927	194	37.736
1928	194	108.7
2970	194	24.654
2971	194	25.141
121	195	1
946	195	120.48
1055	195	-120.48
122	196	1
947	196	75.188
1682	196	-75.188
948	197	1111.1
1006	197	-1111.1
123	198	1
949	198	2137.9
1228	198	-72.993
1320	198	-2000
1734	198	-64.935
2006	198	-64.935
2369	198	-2000
124	199	1
1386	199	-1428.6
2617	199	1428.6
125	200	1
950	200	59.512
1038	200	-20.45
1380	200	-39.063
2258	200	-39.063
2854	200	20.45
951	201	55.111
974	201	-28.011
2628	201	-28.011
2812	201	-27.1
952	202	238.1
2301	202	238.1
953	203	1898.1
1015	203	-1666.7
1602	203	-12.937
1734	203	-14.409
2001	203	-14.409
2274	203	-1666.7
2470	203	204.08
2471	203	12.937
954	204	22.472
1835	204	-22.472
126	205	1
955	205	1666.7
1734	205	-1666.7
1753	205	1666.7
127	206	1
1113	206	-51.02
1412	206	-71.21
1613	206	-50.324
2191	206	-25.51
2192	206	-24.814
3070	206	-35.605
1081	207	-62.893
1464	207	-105.26
2295	207	105.26
2296	207	62.893
128	208	1
953	208	-204.08
2470	208	-204.08
129	209	1
936	209	-79.306
956	209	833.62
965	209	-41.888
1237	209	-161.29
1313	209	-147.06
1394	209	-204.08
2759	209	147.06
2760	209	200
2761	209	204.08
2762	209	161.29
3057	209	37.744
3058	209	41.562
1470	210	-76.923
2632	210	-59.88
2840	210	-263.16
957	211	44.783
2566	211	18.939
130	212	1
958	212	3095.2
1479	212	-1428.6
2020	212	-1666.7
2266	212	-1428.6
131	213	1
853	213	-48.382
1408	213	-133.33
2529	213	-37.594
2588	213	133.33
3024	213	24.536
3025	213	23.846
132	214	1
959	214	158.84
1085	214	-38.148
1390	214	-50.761
2197	214	-50.761
2326	214	-69.93
3026	214	38.148
133	215	1
960	215	117.65
1141	215	-117.65
826	216	-1428.6
1092	216	-44.88
1223	216	-20.325
1235	216	-1250
1309	216	-146.43
1568	216	-81.967
2204	216	-81.967
2374	216	-1250
2375	216	-1428.6
2454	216	20.325
3013	216	-44.88
961	217	1052.6
1124	217	-1052.6
2498	217	-526.32
2499	217	-526.32
134	218	1
927	218	-14.925
962	218	211.27
1142	218	-60.634
1207	218	-13.405
1262	218	-11.628
1288	218	-30.769
1501	218	-17.036
1560	218	-13.477
1675	218	-9.7087
1840	218	-14.925
2358	218	9.7087
2359	218	24.691
2360	218	13.405
2361	218	11.628
3007	218	-38.83
135	219	1
831	219	-40.46
963	219	40.46
3106	219	-40.46
136	220	1
964	220	394.83
2364	220	-344.83
137	221	1
846	221	-181.82
138	222	1
956	222	-41.888
965	222	636.25
995	222	-44.248
1171	222	-54.945
1245	222	-83.333
1522	222	-63.694
1583	222	-79.578
1610	222	-136.99
2769	222	83.333
2770	222	136.99
2771	222	131.58
2772	222	44.248
3059	222	-39.27
3060	222	-40.307
2327	223	-49.505
2806	223	138.89
828	224	-64.935
966	224	726.04
1070	224	-36.101
2864	224	-625
2866	224	-64.935
139	225	1
967	225	2040.5
1359	225	-1666.7
1448	225	-373.86
2862	225	-1666.7
2871	225	-185.19
2872	225	-188.68
140	226	1
968	226	1250
1574	226	-1250
969	227	155.66
1178	227	-78.74
1816	227	76.923
970	228	2000
141	229	1
971	229	95.238
1411	229	-95.238
2512	229	-95.238
972	230	4363.5
1573	230	-1000
1734	230	-30.211
2007	230	-30.211
2548	230	-1000
2914	230	-3333.3
142	231	1
973	231	158.73
1530	231	-158.73
2322	231	158.73
951	232	-28.011
974	232	111.34
1498	232	-83.333
2628	232	28.011
143	233	1
847	233	-714.29
975	233	714.29
1861	233	714.29
1870	234	-3333.3
144	235	1
2532	235	-400
145	236	1
976	236	880.5
1467	236	-314.98
1725	236	-57.803
1789	236	-128.21
2169	236	156.25
2170	236	158.73
2171	236	57.803
2989	236	-40.46
2990	236	-41.562
146	237	1
870	237	-666.67
977	237	1005.6
1252	237	-338.98
2227	237	-169.49
147	238	1
1397	238	-66.667
2422	238	-66.667
863	239	-39.561
882	239	-666.67
1164	239	-55.866
1218	239	-588.24
1224	239	-188.68
1315	239	-588.24
1530	239	-38.249
1850	239	-55.866
2488	239	-588.24
2489	239	-588.24
3114	239	38.249
148	240	1
978	240	1769.2
1022	240	-769.23
2666	240	1000
149	241	1
1604	241	-222.22
1715	241	-96.154
1940	241	-126.58
2067	241	-222.22
2069	241	-204.08
2704	241	-96.154
2836	241	-32.258
150	242	1
2696	242	-75.758
151	243	1
979	243	1000
1359	243	-1000
2012	243	1000
980	244	3333.3
152	245	1
981	245	238.1
1852	245	-238.1
982	246	26.385
2019	246	26.385
983	247	2500
1222	247	-2500
2895	247	2500
153	248	1
1155	248	-50
1598	248	-73.345
2885	248	50
2886	248	116.28
154	249	1
859	249	-175.45
865	249	-80.77
984	249	435.95
1736	249	-179.73
1876	249	86.957
1877	249	97.087
1878	249	82.645
2965	249	-40.156
2966	249	-40.614
2552	250	1428.6
1412	251	-60.241
2857	251	-60.241
3085	251	35.844
985	252	774.03
1056	252	-232.56
1393	252	-526.32
1549	252	-15.152
2399	252	-232.56
2738	252	-15.152
2742	252	-526.32
155	253	1
986	253	90.909
2591	253	90.909
1009	254	-232.56
2853	254	-101.01
2946	254	-232.56
894	255	-98.532
1215	255	-106.52
1506	255	-68.493
1582	255	-50.761
1605	255	-69.93
1670	255	-51.813
2483	255	50.761
2484	255	69.93
3014	255	36.456
156	256	1
987	256	890.26
1003	256	-57.803
1182	256	-263.16
1412	256	-87.719
1903	256	161.29
1904	256	138.89
1905	256	128.21
1906	256	57.803
1907	256	87.719
1908	256	263.16
157	257	1
988	257	5000
1390	257	-5000
2194	257	-5000
2786	258	-21.834
2921	258	18.797
158	259	1
824	259	-79.365
2113	259	79.365
159	260	1
989	260	213.71
1075	260	-24.072
1737	260	-189.64
160	261	1
990	261	153.85
1627	261	-153.85
991	262	291.08
1671	262	-169.49
3100	262	35.965
3101	262	35.369
992	263	1666.7
1147	263	-1666.7
2041	263	-1666.7
993	264	655.97
1452	264	-232.56
1453	264	-74.083
1484	264	-227.27
2046	264	-36.63
2092	264	-84.034
2275	264	-227.27
2550	264	38.023
161	265	1
815	265	-65.789
1095	265	-58.48
2782	265	-65.789
162	266	1
1412	266	-28.736
1433	266	-400
2804	266	-400
163	267	1
994	267	1174.4
995	267	-217.39
1179	267	-45.457
1230	267	-113.64
2085	267	263.16
2086	267	312.5
2087	267	113.64
2088	267	217.39
2981	267	-45.457
164	268	1
965	268	-44.248
994	268	-217.39
995	268	3595
1350	268	-3333.3
2088	268	-217.39
2772	268	-44.248
165	269	1
1359	269	-1000
2015	269	1000
166	270	1
996	270	1666.7
1734	270	-1666.7
1754	270	1666.7
1400	271	-23.31
1418	271	-43.478
2177	271	23.31
1094	272	-1000
1139	272	-65.359
1271	272	-5000
1787	272	-65.359
1997	272	-5000
2642	272	-1000
167	273	1
819	273	-89.293
1217	273	-43.103
1602	273	-101.98
2465	273	-40.984
2466	273	-48.309
2579	273	46.729
3022	273	-44.506
3023	273	-44.692
168	274	1
997	274	52.177
1056	274	-17.212
1619	274	-34.965
2282	274	-34.965
998	275	128.95
1197	275	-48.309
1572	275	-80.645
2220	275	-80.645
2459	275	-48.309
169	276	1
999	276	237.59
1222	276	-196.08
1600	276	-41.514
2101	276	196.08
2984	276	41.514
170	277	1
1598	277	-30.96
2873	277	17.762
171	278	1
1000	278	678.16
1370	278	-678.16
1991	278	333.33
172	279	1
1279	279	-1111.1
3090	279	-82.712
1001	280	1000
1638	280	-1000
2910	280	1000
173	281	1
873	281	-140.85
1002	281	1188.2
1067	281	-1000
1375	281	-47.393
2209	281	-140.85
2246	281	-47.393
2819	281	1000
174	282	1
1515	282	-357.14
2815	282	357.14
175	283	1
1012	283	-384.62
1540	283	-60.606
1648	283	-83.333
1660	283	-370.37
2366	283	-60.606
2891	283	370.37
2892	283	384.62
176	284	1
987	284	-57.803
1003	284	524.39
1394	284	-204.08
1627	284	-62.5
1906	284	-57.803
1910	284	-62.5
2832	284	200
2833	284	204.08
1004	285	93.458
1365	285	-93.458
2029	285	-93.458
856	286	-161.29
1005	286	161.29
2474	286	161.29
177	287	1
1417	287	-23.923
1668	287	-22.883
2182	287	-49.751
2646	287	-22.883
2785	287	-19.493
2890	287	23.923
178	288	1
948	288	-1111.1
1006	288	6686.5
1214	288	-1964.3
1674	288	-1111.1
1771	288	-1666.7
2667	288	-833.33
2730	288	-1250
179	289	1
897	289	-1000
1007	289	1000
180	290	1
181	291	1
1008	291	2000
1639	291	-2000
1009	292	728.98
1028	292	-44.079
1237	292	-44.138
2851	292	-69.444
2852	292	-68.493
2928	292	-270.27
2946	292	232.56
3112	292	-44.138
3113	292	-44.079
182	293	1
1010	293	714.29
1677	293	-714.29
2843	293	714.29
1011	294	3530.6
1606	294	-2000
2848	294	-2000
2941	294	-102.04
183	295	1
1012	295	516.19
1361	295	-131.58
2892	295	-384.62
2938	295	-131.58
184	296	1
878	296	-588.24
1013	296	588.24
185	297	1
1014	297	714.29
1026	297	-714.29
186	298	1
953	298	-1666.7
1015	298	1666.7
2274	298	1666.7
187	299	1
1310	299	-526.32
1952	299	526.32
1016	300	318.75
1062	300	-318.75
2240	300	-169.49
2241	300	-149.25
188	301	1
1017	301	505.39
1244	301	-75.236
1579	301	-430.16
3008	301	37.964
3009	301	37.272
189	302	1
1018	302	1213.2
1736	302	-1213.2
2846	302	588.24
2847	302	625
190	303	1
1019	303	205.28
1329	303	-166.67
2277	303	-166.67
2581	303	38.61
191	304	1
1020	304	186.05
1532	304	-56.18
1626	304	-129.87
2584	304	129.87
855	305	-41.667
872	305	-123.85
1082	305	-68.027
1404	305	-50
1524	305	-206.21
1921	305	-41.667
2323	305	-64.103
2636	305	104.17
2637	305	62.5
2638	305	61.35
3030	305	-44.692
3031	305	-40.006
817	306	-151.52
917	306	-153.85
1021	306	2838.1
1128	306	-37.088
1242	306	-1250
1666	306	-25.253
2138	306	62.112
2139	306	57.803
2140	306	1250
2141	306	32.895
2142	306	100
2143	306	384.62
2144	306	454.55
2145	306	153.85
2986	306	-37.088
2987	306	-39.415
2988	306	-21.436
2657	307	-1666.7
192	308	1
877	308	-128.21
1112	308	-28.169
2902	308	-33.445
2937	308	-128.21
978	309	-769.23
1022	309	9860.7
1211	309	-1428.6
1301	309	-1250
1437	309	-2000
1440	309	-3333.3
1480	309	-454.55
1635	309	-625
2065	309	-1250
2514	309	2000
2515	309	625
193	310	1
877	310	-90.333
1023	310	282.2
1408	310	-38.023
2533	310	-153.85
2723	310	-38.023
3105	310	44.88
194	311	1
1296	311	-84.034
2261	311	84.034
2262	311	84.746
195	312	1
1100	312	-3333.3
196	313	1
844	313	-370.37
1024	313	679.17
1339	313	-22.881
1758	313	-133.33
2097	313	-67.114
2263	313	-85.47
3011	313	22.881
1038	314	-18.349
1074	314	-41.667
1155	314	-89.586
1265	314	-72.624
2043	314	-37.037
2044	314	-35.587
2225	314	-41.667
2873	314	-17.762
2933	314	18.349
3102	314	-25.519
197	315	1
1025	315	3974.8
1180	315	-90.09
1496	315	-2000
1497	315	-55.556
1592	315	-769.23
2352	315	-181.82
2417	315	-2000
2467	315	32.895
2468	315	769.23
198	316	1
863	316	-57.803
1014	316	-714.29
